Sample ID	iCluster
TCGA-S9-A7IZ	11
TCGA-S9-A7J0	11
TCGA-S9-A7J1	11
TCGA-S9-A7J2	11
TCGA-S9-A7J3	11
TCGA-S9-A7QW	11
TCGA-S9-A7QX	11
TCGA-S9-A7QY	11
TCGA-S9-A7QZ	11
TCGA-S9-A7R1	11
TCGA-S9-A7R2	5
TCGA-S9-A7R3	11
TCGA-S9-A7R4	11
TCGA-S9-A7R7	11
TCGA-S9-A7R8	11
TCGA-S9-A89V	5
TCGA-S9-A89Z	11
TCGA-TM-A7C3	23
TCGA-TM-A7C4	11
TCGA-TM-A7C5	11
TCGA-TM-A7CA	11
TCGA-TM-A7CF	11
TCGA-TM-A84B	5
TCGA-TM-A84C	5
TCGA-TM-A84F	11
TCGA-TM-A84G	11
TCGA-TM-A84H	11
TCGA-TM-A84I	11
TCGA-TM-A84J	5
TCGA-TM-A84L	11
TCGA-TM-A84M	11
TCGA-TM-A84O	11
TCGA-TM-A84Q	11
TCGA-TM-A84R	11
TCGA-TM-A84S	11
TCGA-TM-A84T	11
TCGA-TQ-A7RF	11
TCGA-TQ-A7RG	11
TCGA-TQ-A7RH	11
TCGA-TQ-A7RI	11
TCGA-TQ-A7RJ	11
TCGA-TQ-A7RK	11
TCGA-TQ-A7RM	11
TCGA-TQ-A7RN	11
TCGA-TQ-A7RO	11
TCGA-TQ-A7RP	5
TCGA-TQ-A7RQ	11
TCGA-TQ-A7RR	11
TCGA-TQ-A7RS	11
TCGA-TQ-A7RU	11
TCGA-TQ-A7RV	11
TCGA-TQ-A7RW	11
TCGA-TQ-A8XE	11
TCGA-VM-A8C8	11
TCGA-VM-A8C9	5
TCGA-VM-A8CA	11
TCGA-VM-A8CB	11
TCGA-VM-A8CD	23
TCGA-VM-A8CE	11
TCGA-VM-A8CF	11
TCGA-VM-A8CH	11
TCGA-VV-A829	11
TCGA-VV-A86M	11
TCGA-VW-A7QS	11
TCGA-VW-A8FI	23
TCGA-W9-A837	11
TCGA-WH-A86K	11
TCGA-WY-A858	11
TCGA-WY-A859	11
TCGA-WY-A85A	11
TCGA-WY-A85B	11
TCGA-WY-A85C	11
TCGA-WY-A85D	11
TCGA-WY-A85E	11
TCGA-05-4244	14
TCGA-05-4249	20
TCGA-05-4250	20
TCGA-05-4382	20
TCGA-05-4384	14
TCGA-05-4389	10
TCGA-05-4390	14
TCGA-05-4395	10
TCGA-05-4396	14
TCGA-05-4397	10
TCGA-05-4398	20
TCGA-05-4402	10
TCGA-05-4403	20
TCGA-05-4405	14
TCGA-05-4410	14
TCGA-05-4415	14
TCGA-05-4417	14
TCGA-05-4418	20
TCGA-05-4420	14
TCGA-05-4422	20
TCGA-05-4424	14
TCGA-05-4425	14
TCGA-05-4426	20
TCGA-05-4427	14
TCGA-05-4430	20
TCGA-05-4432	20
TCGA-05-4433	14
TCGA-05-4434	20
TCGA-05-5423	14
TCGA-05-5425	14
TCGA-05-5428	14
TCGA-05-5429	14
TCGA-05-5715	14
TCGA-35-3615	20
TCGA-35-4122	20
TCGA-35-4123	20
TCGA-35-5375	14
TCGA-38-4625	20
TCGA-38-4626	20
TCGA-38-4627	20
TCGA-38-4628	17
TCGA-38-4631	14
TCGA-38-4632	14
TCGA-38-6178	14
TCGA-38-7271	14
TCGA-38-A44F	14
TCGA-44-2655	20
TCGA-44-2657	20
TCGA-44-3396	20
TCGA-44-3398	20
TCGA-44-3919	20
TCGA-44-5643	10
TCGA-44-5644	14
TCGA-44-6145	14
TCGA-44-6148	14
TCGA-44-6774	14
TCGA-44-6776	14
TCGA-44-6777	14
TCGA-44-6778	14
TCGA-44-6779	14
TCGA-44-7659	14
TCGA-44-7660	10
TCGA-44-7661	14
TCGA-44-7662	14
TCGA-44-7667	14
TCGA-44-7669	14
TCGA-44-7670	10
TCGA-44-7671	14
TCGA-44-7672	14
TCGA-44-8117	14
TCGA-44-8119	20
TCGA-44-8120	14
TCGA-44-A479	14
TCGA-44-A47A	14
TCGA-44-A47B	14
TCGA-44-A47G	14
TCGA-44-A4SS	14
TCGA-44-A4SU	14
TCGA-49-4486	12
TCGA-49-4487	14
TCGA-49-4488	14
TCGA-49-4490	14
TCGA-49-4494	14
TCGA-49-4501	20
TCGA-49-4505	20
TCGA-49-4506	14
TCGA-49-4507	10
TCGA-49-4510	22
TCGA-49-4512	14
TCGA-49-4514	14
TCGA-49-6742	14
TCGA-49-6743	14
TCGA-49-6744	14
TCGA-49-6745	14
TCGA-49-6761	14
TCGA-49-6767	14
TCGA-49-AAQV	14
TCGA-49-AAR0	14
TCGA-49-AAR2	20
TCGA-49-AAR3	14
TCGA-49-AAR4	14
TCGA-49-AAR9	10
TCGA-49-AARE	14
TCGA-49-AARN	14
TCGA-49-AARO	14
TCGA-49-AARQ	14
TCGA-49-AARR	20
TCGA-4B-A93V	14
TCGA-50-5044	14
TCGA-50-5045	14
TCGA-50-5049	14
TCGA-50-5051	14
TCGA-50-5055	14
TCGA-50-5066	14
TCGA-50-5068	14
TCGA-50-5072	14
TCGA-50-5930	14
TCGA-50-5931	17
TCGA-50-5932	7
TCGA-50-5933	14
TCGA-50-5935	14
TCGA-50-5936	14
TCGA-50-5939	14
TCGA-50-5941	14
TCGA-50-5942	14
TCGA-50-5944	14
TCGA-50-5946	14
TCGA-50-6590	14
TCGA-50-6591	23
TCGA-50-6592	14
TCGA-50-6593	14
TCGA-50-6594	14
TCGA-50-6595	14
TCGA-50-6597	14
TCGA-50-6673	14
TCGA-50-7109	14
TCGA-50-8457	14
TCGA-50-8459	14
TCGA-50-8460	14
TCGA-53-7624	7
TCGA-53-7626	14
TCGA-53-7813	14
TCGA-53-A4EZ	14
TCGA-55-1592	10
TCGA-55-1594	10
TCGA-55-1595	25
TCGA-55-1596	2
TCGA-55-5899	7
TCGA-55-6543	14
TCGA-55-6642	14
TCGA-55-6712	14
TCGA-55-6968	14
TCGA-55-6969	14
TCGA-55-6970	14
TCGA-55-6971	14
TCGA-55-6972	12
TCGA-55-6978	14
TCGA-55-6979	14
TCGA-55-6980	14
TCGA-55-6981	14
TCGA-55-6982	14
TCGA-55-6983	14
TCGA-55-6984	14
TCGA-55-6985	14
TCGA-55-6986	14
TCGA-55-6987	14
TCGA-55-7281	14
TCGA-55-7283	14
TCGA-55-7284	14
TCGA-55-7570	17
TCGA-55-7573	14
TCGA-55-7574	14
TCGA-55-7576	14
TCGA-55-7724	14
TCGA-55-7725	14
TCGA-55-7726	14
TCGA-55-7727	14
TCGA-55-7728	14
TCGA-55-7815	14
TCGA-55-7903	14
TCGA-55-7907	14
TCGA-55-7910	14
TCGA-55-7911	14
TCGA-55-7913	10
TCGA-55-7914	14
TCGA-55-7994	1
TCGA-55-7995	14
TCGA-55-8085	14
TCGA-55-8087	14
TCGA-55-8089	14
TCGA-55-8090	14
TCGA-55-8091	14
TCGA-55-8092	14
TCGA-55-8094	14
TCGA-55-8096	14
TCGA-55-8097	14
TCGA-55-8203	14
TCGA-55-8204	10
TCGA-55-8205	14
TCGA-55-8206	14
TCGA-55-8207	14
TCGA-55-8208	14
TCGA-55-8299	14
TCGA-55-8301	14
TCGA-55-8302	14
TCGA-55-8505	14
TCGA-55-8506	14
TCGA-55-8507	14
TCGA-55-8508	14
TCGA-55-8510	14
TCGA-55-8511	14
TCGA-55-8512	14
TCGA-55-8513	20
TCGA-55-8514	14
TCGA-55-8614	10
TCGA-55-8615	14
TCGA-55-8616	14
TCGA-55-8619	20
TCGA-55-8620	14
TCGA-55-8621	14
TCGA-55-A48X	14
TCGA-55-A48Y	14
TCGA-55-A48Z	14
TCGA-55-A490	14
TCGA-55-A491	14
TCGA-55-A492	14
TCGA-55-A493	14
TCGA-55-A494	14
TCGA-55-A4DF	14
TCGA-55-A4DG	14
TCGA-55-A57B	14
TCGA-62-8394	14
TCGA-62-8395	14
TCGA-62-8397	14
TCGA-62-8398	14
TCGA-62-8399	14
TCGA-62-8402	14
TCGA-62-A46O	10
TCGA-62-A46P	14
TCGA-62-A46R	14
TCGA-62-A46S	14
TCGA-62-A46U	14
TCGA-62-A46V	14
TCGA-62-A46Y	14
TCGA-62-A470	14
TCGA-62-A471	14
TCGA-62-A472	14
TCGA-64-1676	27
TCGA-64-1677	20
TCGA-64-1678	25
TCGA-64-1679	14
TCGA-64-1680	20
TCGA-64-1681	14
TCGA-64-5774	14
TCGA-64-5775	14
TCGA-64-5778	14
TCGA-64-5779	14
TCGA-64-5781	14
TCGA-64-5815	14
TCGA-67-3771	20
TCGA-67-3772	20
TCGA-67-3773	14
TCGA-67-3774	20
TCGA-67-4679	14
TCGA-67-6215	14
TCGA-67-6216	14
TCGA-67-6217	14
TCGA-69-7760	14
TCGA-69-7761	14
TCGA-69-7763	14
TCGA-69-7764	14
TCGA-69-7765	14
TCGA-69-7973	14
TCGA-69-7974	14
TCGA-69-7978	14
TCGA-69-7979	13
TCGA-69-7980	7
TCGA-69-8253	14
TCGA-69-8254	14
TCGA-69-8255	14
TCGA-69-8453	14
TCGA-69-A59K	14
TCGA-71-6725	14
TCGA-73-4658	14
TCGA-73-4659	20
TCGA-73-4662	14
TCGA-73-4675	20
TCGA-73-4676	14
TCGA-73-7498	14
TCGA-73-7499	14
TCGA-73-A9RS	14
TCGA-75-5122	14
TCGA-75-5125	14
TCGA-75-5126	14
TCGA-75-5146	14
TCGA-75-5147	14
TCGA-75-6203	14
TCGA-75-6205	14
TCGA-75-6206	20
TCGA-75-6207	14
TCGA-75-6211	14
TCGA-75-6212	14
TCGA-75-6214	7
TCGA-75-7025	14
TCGA-75-7027	14
TCGA-75-7030	14
TCGA-75-7031	14
TCGA-78-7143	14
TCGA-78-7145	7
TCGA-78-7146	14
TCGA-78-7147	14
TCGA-78-7148	14
TCGA-78-7149	14
TCGA-78-7150	10
TCGA-78-7152	14
TCGA-78-7153	14
TCGA-78-7154	14
TCGA-78-7155	14
TCGA-78-7156	7
TCGA-78-7158	14
TCGA-78-7159	14
TCGA-78-7160	14
TCGA-78-7161	14
TCGA-78-7162	14
TCGA-78-7163	14
TCGA-78-7166	14
TCGA-78-7167	14
TCGA-78-7220	10
TCGA-78-7535	14
TCGA-78-7536	14
TCGA-78-7537	14
TCGA-78-7539	14
TCGA-78-7540	14
TCGA-78-7542	25
TCGA-78-7633	14
TCGA-78-8640	14
TCGA-78-8648	14
TCGA-78-8655	14
TCGA-78-8660	14
TCGA-78-8662	14
TCGA-80-5607	14
TCGA-80-5608	14
TCGA-80-5611	14
TCGA-83-5908	14
TCGA-86-6562	14
TCGA-86-6851	14
TCGA-86-7701	14
TCGA-86-7711	14
TCGA-86-7713	14
TCGA-86-7714	14
TCGA-86-7953	14
TCGA-86-7954	14
TCGA-86-7955	14
TCGA-86-8054	14
TCGA-86-8055	14
TCGA-86-8056	14
TCGA-86-8073	14
TCGA-86-8074	14
TCGA-86-8075	14
TCGA-86-8076	14
TCGA-86-8278	14
TCGA-86-8279	14
TCGA-86-8280	14
TCGA-86-8281	14
TCGA-86-8358	14
TCGA-86-8359	14
TCGA-86-8585	14
TCGA-86-8668	14
TCGA-86-8669	14
TCGA-86-8671	14
TCGA-86-8672	14
TCGA-86-8673	14
TCGA-86-8674	14
TCGA-86-A456	14
TCGA-86-A4D0	17
TCGA-86-A4JF	14
TCGA-86-A4P7	14
TCGA-86-A4P8	14
TCGA-91-6828	14
TCGA-91-6829	14
TCGA-91-6830	14
TCGA-91-6831	17
TCGA-91-6835	14
TCGA-91-6836	14
TCGA-91-6840	14
TCGA-91-6847	13
TCGA-91-6848	14
TCGA-91-6849	14
TCGA-91-7771	14
TCGA-91-8496	14
TCGA-91-8497	14
TCGA-91-8499	17
TCGA-91-A4BC	14
TCGA-91-A4BD	14
TCGA-93-7347	14
TCGA-93-7348	14
TCGA-93-8067	14
TCGA-93-A4JN	14
TCGA-93-A4JO	14
TCGA-93-A4JP	20
TCGA-93-A4JQ	14
TCGA-95-7039	14
TCGA-95-7043	17
TCGA-95-7562	14
TCGA-95-7567	14
TCGA-95-7944	14
TCGA-95-7947	2
TCGA-95-7948	14
TCGA-95-8039	14
TCGA-95-8494	14
TCGA-95-A4VK	14
TCGA-95-A4VN	14
TCGA-95-A4VP	14
TCGA-97-7546	14
TCGA-97-7547	14
TCGA-97-7552	14
TCGA-97-7553	14
TCGA-97-7554	14
TCGA-97-7937	14
TCGA-97-7938	14
TCGA-97-7941	14
TCGA-97-8171	14
TCGA-97-8172	14
TCGA-97-8174	14
TCGA-97-8175	14
TCGA-97-8176	14
TCGA-97-8177	14
TCGA-97-8179	14
TCGA-97-8547	14
TCGA-97-8552	14
TCGA-97-A4LX	14
TCGA-97-A4M0	14
TCGA-97-A4M1	20
TCGA-97-A4M2	20
TCGA-97-A4M3	14
TCGA-97-A4M5	14
TCGA-97-A4M6	14
TCGA-97-A4M7	14
TCGA-99-7458	14
TCGA-99-8025	14
TCGA-99-8028	14
TCGA-99-8032	20
TCGA-99-8033	14
TCGA-99-AA5R	14
TCGA-J2-8192	14
TCGA-J2-8194	14
TCGA-J2-A4AD	14
TCGA-J2-A4AE	14
TCGA-J2-A4AG	14
TCGA-L4-A4E5	14
TCGA-L4-A4E6	14
TCGA-L9-A443	14
TCGA-L9-A444	14
TCGA-L9-A50W	7
TCGA-L9-A5IP	10
TCGA-L9-A743	14
TCGA-L9-A7SV	14
TCGA-L9-A8F4	20
TCGA-MN-A4N1	25
TCGA-MN-A4N4	14
TCGA-MN-A4N5	14
TCGA-MP-A4SV	14
TCGA-MP-A4SW	14
TCGA-MP-A4SY	14
TCGA-MP-A4T4	14
TCGA-MP-A4T6	14
TCGA-MP-A4T7	14
TCGA-MP-A4T8	14
TCGA-MP-A4T9	14
TCGA-MP-A4TA	20
TCGA-MP-A4TC	14
TCGA-MP-A4TD	14
TCGA-MP-A4TE	14
TCGA-MP-A4TF	14
TCGA-MP-A4TH	14
TCGA-MP-A4TI	14
TCGA-MP-A4TJ	14
TCGA-MP-A4TK	14
TCGA-MP-A5C7	14
TCGA-NJ-A4YF	17
TCGA-NJ-A4YG	14
TCGA-NJ-A4YI	14
TCGA-NJ-A4YP	14
TCGA-NJ-A4YQ	14
TCGA-NJ-A55A	14
TCGA-NJ-A55O	14
TCGA-NJ-A55R	14
TCGA-NJ-A7XG	7
TCGA-O1-A52J	14
TCGA-S2-AA1A	14
TCGA-3H-AB3K	3
TCGA-3H-AB3L	7
TCGA-3H-AB3M	3
TCGA-3H-AB3O	3
TCGA-3H-AB3S	7
TCGA-3H-AB3T	3
TCGA-3H-AB3U	3
TCGA-3H-AB3X	20
TCGA-3U-A98D	3
TCGA-3U-A98E	3
TCGA-3U-A98F	7
TCGA-3U-A98G	3
TCGA-3U-A98H	3
TCGA-3U-A98I	3
TCGA-3U-A98J	3
TCGA-LK-A4NW	3
TCGA-LK-A4NY	7
TCGA-LK-A4NZ	20
TCGA-LK-A4O0	3
TCGA-LK-A4O2	3
TCGA-LK-A4O4	20
TCGA-LK-A4O5	3
TCGA-LK-A4O6	3
TCGA-LK-A4O7	10
TCGA-MQ-A4KX	3
TCGA-MQ-A4LC	3
TCGA-MQ-A4LI	3
TCGA-MQ-A4LJ	3
TCGA-MQ-A4LM	3
TCGA-MQ-A4LP	7
TCGA-MQ-A4LV	3
TCGA-MQ-A6BL	3
TCGA-MQ-A6BN	3
TCGA-MQ-A6BQ	3
TCGA-MQ-A6BR	3
TCGA-MQ-A6BS	10
TCGA-NQ-A57I	3
TCGA-NQ-A638	7
TCGA-SC-A6LM	3
TCGA-SC-A6LN	20
TCGA-SC-A6LP	3
TCGA-SC-A6LQ	3
TCGA-SC-A6LR	3
TCGA-SC-AA5Z	3
TCGA-SH-A7BC	3
TCGA-SH-A7BD	3
TCGA-SH-A7BH	3
TCGA-SH-A9CT	3
TCGA-SH-A9CU	7
TCGA-TS-A7OU	3
TCGA-TS-A7OY	3
TCGA-TS-A7OZ	20
TCGA-TS-A7P0	3
TCGA-TS-A7P1	10
TCGA-TS-A7P3	3
TCGA-TS-A7P6	3
TCGA-TS-A7P7	7
TCGA-TS-A7P8	3
TCGA-TS-A7PB	3
TCGA-TS-A8AF	10
TCGA-TS-A8AI	3
TCGA-TS-A8AS	3
TCGA-TS-A8AV	20
TCGA-TS-A8AY	3
TCGA-UD-AABY	7
TCGA-UD-AABZ	3
TCGA-UD-AAC1	3
TCGA-UD-AAC4	2
TCGA-UD-AAC5	7
TCGA-UD-AAC6	3
TCGA-UD-AAC7	7
TCGA-UT-A88C	3
TCGA-UT-A88D	3
TCGA-UT-A88E	10
TCGA-UT-A88G	7
TCGA-UT-A97Y	3
TCGA-XT-AASU	3
TCGA-YS-A95B	10
TCGA-YS-A95C	3
TCGA-YS-AA4M	3
TCGA-ZN-A9VO	3
TCGA-ZN-A9VP	10
TCGA-ZN-A9VQ	7
TCGA-ZN-A9VS	3
TCGA-ZN-A9VU	3
TCGA-ZN-A9VV	3
TCGA-ZN-A9VW	7
TCGA-P7-A5NY	5
TCGA-P8-A5KC	5
TCGA-P8-A5KD	5
TCGA-P8-A6RX	5
TCGA-P8-A6RY	5
TCGA-PR-A5PF	5
TCGA-PR-A5PG	5
TCGA-PR-A5PH	5
TCGA-QR-A6GO	5
TCGA-QR-A6GR	5
TCGA-QR-A6GS	5
TCGA-QR-A6GT	5
TCGA-QR-A6GU	5
TCGA-QR-A6GX	5
TCGA-QR-A6GY	5
TCGA-QR-A6GZ	5
TCGA-QR-A6H0	5
TCGA-QR-A6H1	5
TCGA-QR-A6H2	5
TCGA-QR-A6H3	5
TCGA-QR-A6H5	5
TCGA-QR-A6H6	5
TCGA-QR-A700	5
TCGA-QR-A702	5
TCGA-QR-A706	5
TCGA-QR-A70C	5
TCGA-QR-A70D	5
TCGA-QR-A70E	5
TCGA-QR-A70G	5
TCGA-QR-A70H	5
TCGA-QR-A70I	5
TCGA-QR-A70J	5
TCGA-QR-A70K	5
TCGA-QR-A70N	5
TCGA-QR-A70P	11
TCGA-QR-A70R	5
TCGA-QR-A70W	5
TCGA-QR-A70X	5
TCGA-QR-A7IN	5
TCGA-QR-A7IP	5
TCGA-QT-A5XJ	5
TCGA-QT-A5XK	5
TCGA-QT-A5XL	5
TCGA-QT-A5XM	5
TCGA-QT-A5XN	5
TCGA-QT-A5XO	5
TCGA-QT-A5XP	5
TCGA-QT-A69Q	5
TCGA-QT-A7U0	5
TCGA-RM-A68T	5
TCGA-RM-A68W	5
TCGA-RT-A6Y9	5
TCGA-RT-A6YA	5
TCGA-RT-A6YC	5
TCGA-RW-A67V	5
TCGA-RW-A67W	5
TCGA-RW-A67X	5
TCGA-RW-A67Y	5
TCGA-RW-A680	5
TCGA-RW-A681	5
TCGA-RW-A684	5
TCGA-RW-A685	5
TCGA-RW-A686	5
TCGA-RW-A688	5
TCGA-RW-A689	5
TCGA-RW-A68A	5
TCGA-RW-A68B	5
TCGA-RW-A68C	5
TCGA-RW-A68D	5
TCGA-RW-A68F	5
TCGA-RW-A68G	5
TCGA-RW-A7CZ	5
TCGA-RW-A7D0	5
TCGA-RW-A8AZ	5
TCGA-RX-A8JQ	5
TCGA-S7-A7WL	5
TCGA-S7-A7WM	5
TCGA-S7-A7WN	5
TCGA-S7-A7WO	5
TCGA-S7-A7WP	5
TCGA-S7-A7WQ	5
TCGA-S7-A7WR	5
TCGA-S7-A7WT	5
TCGA-S7-A7WU	5
TCGA-S7-A7WV	3
TCGA-S7-A7WW	5
TCGA-S7-A7WX	5
TCGA-S7-A7X0	5
TCGA-S7-A7X1	5
TCGA-S7-A7X2	5
TCGA-SA-A6C2	5
TCGA-SP-A6QC	5
TCGA-SP-A6QD	5
TCGA-SP-A6QF	5
TCGA-SP-A6QG	5
TCGA-SP-A6QI	5
TCGA-SP-A6QJ	5
TCGA-SP-A6QK	5
TCGA-SQ-A6I4	5
TCGA-SQ-A6I6	5
TCGA-SR-A6MP	5
TCGA-SR-A6MQ	5
TCGA-SR-A6MS	5
TCGA-SR-A6MT	5
TCGA-SR-A6MU	5
TCGA-SR-A6MV	5
TCGA-SR-A6MX	5
TCGA-SR-A6MY	5
TCGA-SR-A6MZ	5
TCGA-SR-A6N0	5
TCGA-TT-A6YJ	5
TCGA-TT-A6YK	5
TCGA-TT-A6YN	5
TCGA-TT-A6YO	5
TCGA-TT-A6YP	5
TCGA-W2-A7H5	5
TCGA-W2-A7H7	5
TCGA-W2-A7HA	5
TCGA-W2-A7HB	5
TCGA-W2-A7HC	5
TCGA-W2-A7HD	5
TCGA-W2-A7HE	5
TCGA-W2-A7HF	5
TCGA-W2-A7HH	5
TCGA-W2-A7UY	5
TCGA-WB-A80K	5
TCGA-WB-A80L	5
TCGA-WB-A80M	5
TCGA-WB-A80N	5
TCGA-WB-A80O	5
TCGA-WB-A80P	5
TCGA-WB-A80Q	5
TCGA-WB-A80V	5
TCGA-WB-A80Y	5
TCGA-WB-A814	5
TCGA-WB-A815	5
TCGA-WB-A816	5
TCGA-WB-A817	5
TCGA-WB-A818	5
TCGA-WB-A819	5
TCGA-WB-A81A	5
TCGA-WB-A81D	5
TCGA-WB-A81E	5
TCGA-WB-A81F	5
TCGA-WB-A81G	5
TCGA-WB-A81H	5
TCGA-WB-A81I	5
TCGA-WB-A81J	5
TCGA-WB-A81K	5
TCGA-WB-A81M	5
TCGA-WB-A81N	5
TCGA-WB-A81P	5
TCGA-WB-A81Q	5
TCGA-WB-A81R	5
TCGA-WB-A81S	5
TCGA-WB-A81T	5
TCGA-WB-A81V	5
TCGA-WB-A81W	5
TCGA-WB-A821	5
TCGA-WB-A822	5
TCGA-XG-A823	5
TCGA-2G-AAEW	22
TCGA-2G-AAEX	22
TCGA-2G-AAF1	22
TCGA-2G-AAF4	22
TCGA-2G-AAF6	22
TCGA-2G-AAF8	22
TCGA-2G-AAFG	22
TCGA-2G-AAFH	22
TCGA-2G-AAFI	22
TCGA-2G-AAFJ	22
TCGA-2G-AAFL	22
TCGA-2G-AAFM	22
TCGA-2G-AAFN	22
TCGA-2G-AAFO	22
TCGA-2G-AAFV	22
TCGA-2G-AAFY	22
TCGA-2G-AAFZ	22
TCGA-2G-AAG0	22
TCGA-2G-AAG3	22
TCGA-2G-AAG5	20
TCGA-2G-AAG6	22
TCGA-2G-AAG7	22
TCGA-2G-AAG8	22
TCGA-2G-AAG9	22
TCGA-2G-AAGA	22
TCGA-2G-AAGC	22
TCGA-2G-AAGE	22
TCGA-2G-AAGF	22
TCGA-2G-AAGG	22
TCGA-2G-AAGI	22
TCGA-2G-AAGJ	22
TCGA-2G-AAGK	22
TCGA-2G-AAGM	22
TCGA-2G-AAGN	22
TCGA-2G-AAGO	22
TCGA-2G-AAGP	22
TCGA-2G-AAGS	22
TCGA-2G-AAGT	13
TCGA-2G-AAGV	22
TCGA-2G-AAGW	22
TCGA-2G-AAGX	22
TCGA-2G-AAGY	22
TCGA-2G-AAGZ	20
TCGA-2G-AAH0	22
TCGA-2G-AAH2	22
TCGA-2G-AAH3	22
TCGA-2G-AAH4	22
TCGA-2G-AAH8	22
TCGA-2G-AAHA	22
TCGA-2G-AAHC	22
TCGA-2G-AAHG	22
TCGA-2G-AAHL	22
TCGA-2G-AAHN	22
TCGA-2G-AAHP	22
TCGA-2G-AAHT	22
TCGA-2G-AAKD	22
TCGA-2G-AAKG	22
TCGA-2G-AAKH	22
TCGA-2G-AAKL	22
TCGA-2G-AAKM	22
TCGA-2G-AAKO	22
TCGA-2G-AAL5	22
TCGA-2G-AAL7	22
TCGA-2G-AALF	22
TCGA-2G-AALG	22
TCGA-2G-AALN	22
TCGA-2G-AALO	22
TCGA-2G-AALP	22
TCGA-2G-AALQ	22
TCGA-2G-AALR	22
TCGA-2G-AALS	22
TCGA-2G-AALT	22
TCGA-2G-AALW	22
TCGA-2G-AALX	22
TCGA-2G-AALY	22
TCGA-2G-AALZ	22
TCGA-2G-AAM2	22
TCGA-2G-AAM3	22
TCGA-2G-AAM4	22
TCGA-2X-A9D5	22
TCGA-2X-A9D6	22
TCGA-4K-AA1G	22
TCGA-4K-AA1H	3
TCGA-4K-AA1I	22
TCGA-4K-AAAL	22
TCGA-S6-A8JW	22
TCGA-S6-A8JX	22
TCGA-S6-A8JY	22
TCGA-SB-A6J6	22
TCGA-SB-A76C	22
TCGA-SN-A6IS	22
TCGA-SN-A84W	22
TCGA-SN-A84X	22
TCGA-SN-A84Y	22
TCGA-SO-A8JP	22
TCGA-VF-A8A8	22
TCGA-VF-A8A9	22
TCGA-VF-A8AA	22
TCGA-VF-A8AB	22
TCGA-VF-A8AC	22
TCGA-VF-A8AD	22
TCGA-VF-A8AE	22
TCGA-W4-A7U2	22
TCGA-W4-A7U3	22
TCGA-W4-A7U4	22
TCGA-WZ-A7V3	22
TCGA-WZ-A7V4	22
TCGA-WZ-A7V5	22
TCGA-WZ-A8D5	22
TCGA-X3-A8G4	22
TCGA-XE-A8H1	22
TCGA-XE-A8H4	22
TCGA-XE-A8H5	22
TCGA-XE-A9SE	22
TCGA-XE-AANI	22
TCGA-XE-AANJ	22
TCGA-XE-AANR	22
TCGA-XE-AANV	22
TCGA-XE-AAO3	22
TCGA-XE-AAO4	22
TCGA-XE-AAO6	22
TCGA-XE-AAOB	22
TCGA-XE-AAOC	22
TCGA-XE-AAOD	22
TCGA-XE-AAOF	22
TCGA-XE-AAOJ	22
TCGA-XE-AAOL	22
TCGA-XY-A89B	22
TCGA-XY-A8S2	22
TCGA-XY-A8S3	22
TCGA-XY-A9T9	22
TCGA-YU-A90P	22
TCGA-YU-A90Q	22
TCGA-YU-A90S	3
TCGA-YU-A90W	22
TCGA-YU-A90Y	22
TCGA-YU-A912	22
TCGA-YU-A94D	22
TCGA-YU-A94I	22
TCGA-YU-AA4L	22
TCGA-YU-AA61	22
TCGA-ZM-AA05	3
TCGA-ZM-AA06	22
TCGA-ZM-AA0B	22
TCGA-ZM-AA0D	22
TCGA-ZM-AA0E	22
TCGA-ZM-AA0F	20
TCGA-ZM-AA0H	22
TCGA-ZM-AA0N	22
TCGA-RZ-AB0B	5
TCGA-V3-A9ZX	15
TCGA-V3-A9ZY	15
TCGA-V4-A9E5	15
TCGA-V4-A9E7	15
TCGA-V4-A9E8	15
TCGA-V4-A9E9	15
TCGA-V4-A9EA	15
TCGA-V4-A9EC	15
TCGA-V4-A9ED	5
TCGA-V4-A9EE	15
TCGA-V4-A9EF	15
TCGA-V4-A9EH	15
TCGA-V4-A9EI	15
TCGA-V4-A9EJ	15
TCGA-V4-A9EK	15
TCGA-V4-A9EL	15
TCGA-V4-A9EM	5
TCGA-V4-A9EO	15
TCGA-V4-A9EQ	15
TCGA-V4-A9ES	5
TCGA-V4-A9ET	15
TCGA-V4-A9EU	15
TCGA-V4-A9EV	15
TCGA-V4-A9EW	15
TCGA-V4-A9EX	15
TCGA-V4-A9EY	15
TCGA-V4-A9EZ	15
TCGA-V4-A9F0	5
TCGA-V4-A9F1	15
TCGA-V4-A9F2	15
TCGA-V4-A9F3	3
TCGA-V4-A9F4	15
TCGA-V4-A9F5	15
TCGA-V4-A9F7	15
TCGA-V4-A9F8	15
TCGA-VD-A8K7	15
TCGA-VD-A8K8	15
TCGA-VD-A8K9	15
TCGA-VD-A8KA	15
TCGA-VD-A8KB	15
TCGA-VD-A8KD	3
TCGA-VD-A8KE	5
TCGA-VD-A8KF	15
TCGA-VD-A8KG	15
TCGA-VD-A8KH	15
TCGA-VD-A8KI	15
TCGA-VD-A8KJ	15
TCGA-VD-A8KK	15
TCGA-VD-A8KL	15
TCGA-VD-A8KM	3
TCGA-VD-A8KN	15
TCGA-VD-A8KO	15
TCGA-VD-AA8M	15
TCGA-VD-AA8N	15
TCGA-VD-AA8O	15
TCGA-VD-AA8P	5
TCGA-VD-AA8Q	5
TCGA-VD-AA8R	15
